order_item_id,order_id,product_id,quantity,list_price_inr,gross_list_value_inr,discount_amount_inr,item_revenue_inr,unit_cogs_inr,cogs_inr,packaging_cost_inr
OI-02288,ORD-01056,P013,1,999,999,204.79,794.21,479.52,479.52,24
OI-02289,ORD-01057,P027,1,849,849,169.8,679.2,525.96,525.96,31
OI-02290,ORD-01057,P019,1,1399,1399,265.81,1133.19,705.1,705.1,24
OI-02291,ORD-01058,P019,2,1399,2798,587.58,2210.42,705.1,1410.2,48
OI-02292,ORD-01058,P054,1,299,299,23.92,275.08,159.37,159.37,16
OI-02293,ORD-01059,P057,1,649,649,61.66,587.34,337.48,337.48,16
OI-02294,ORD-01059,P031,1,2299,2299,563.25,1735.75,1424.23,1424.23,31
OI-02295,ORD-01060,P047,2,349,698,48.86,649.14,157.57,315.14,38
OI-02296,ORD-01060,P048,1,1199,1199,107.91,1091.09,554.24,554.24,19
OI-02297,ORD-01061,P007,1,2199,2199,747.66,1451.34,1662.44,1662.44,42
OI-02298,ORD-01061,P042,1,899,899,80.91,818.09,396.23,396.23,19
OI-02299,ORD-01062,P042,2,899,1798,170.81,1627.19,396.23,792.46,38
OI-02300,ORD-01062,P058,1,649,649,48.68,600.32,345.92,345.92,16
OI-02301,ORD-01062,P037,1,349,349,29.67,319.33,150.07,150.07,19
OI-02302,ORD-01063,P021,1,999,999,199.8,799.2,479.52,479.52,24
OI-02303,ORD-01063,P052,1,199,199,9.95,189.05,111.24,111.24,16
OI-02304,ORD-01064,P032,1,549,549,109.8,439.2,348.2,348.2,31
OI-02305,ORD-01064,P037,1,349,349,20.94,328.06,150.07,150.07,19
OI-02306,ORD-01065,P055,1,449,449,33.68,415.32,245.15,245.15,16
OI-02307,ORD-01065,P052,1,199,199,10.95,188.05,111.24,111.24,16
OI-02308,ORD-01066,P016,1,1399,1399,307.78,1091.22,721.88,721.88,24
OI-02309,ORD-01066,P057,1,649,649,32.45,616.55,337.48,337.48,16
OI-02310,ORD-01067,P016,1,1399,1399,307.78,1091.22,721.88,721.88,24
OI-02311,ORD-01067,P024,1,999,999,219.78,779.22,515.48,515.48,24
OI-02312,ORD-01068,P028,1,1299,1299,344.24,954.76,823.89,823.89,31
OI-02313,ORD-01068,P008,1,3499,3499,1172.16,2326.84,2708.23,2708.23,42
OI-02314,ORD-01068,P009,1,3499,3499,1172.16,2326.84,2519.28,2519.28,42
OI-02315,ORD-01069,P028,1,1299,1299,259.8,1039.2,823.89,823.89,31
OI-02316,ORD-01069,P032,1,549,549,126.27,422.73,348.2,348.2,31
OI-02317,ORD-01070,P043,1,1199,1199,131.89,1067.11,541.35,541.35,19
OI-02318,ORD-01070,P041,1,899,899,62.93,836.07,386.57,386.57,19
OI-02319,ORD-01071,P042,1,899,899,71.92,827.08,396.23,396.23,19
OI-02320,ORD-01071,P040,1,1199,1199,95.92,1103.08,554.24,554.24,19
OI-02321,ORD-01072,P016,1,1399,1399,251.82,1147.18,721.88,721.88,24
OI-02322,ORD-01072,P022,1,699,699,132.81,566.19,343.91,343.91,24
OI-02323,ORD-01073,P029,1,849,849,191.03,657.97,500.91,500.91,31
OI-02324,ORD-01073,P029,1,849,849,191.03,657.97,500.91,500.91,31
OI-02325,ORD-01074,P032,1,549,549,126.27,422.73,348.2,348.2,31
OI-02326,ORD-01074,P039,1,1199,1199,131.89,1067.11,541.35,541.35,19
OI-02327,ORD-01074,P005,1,1299,1299,428.67,870.33,1109.35,1109.35,42
OI-02328,ORD-01075,P040,1,1199,1199,83.93,1115.07,554.24,554.24,19
OI-02329,ORD-01075,P054,1,299,299,17.94,281.06,159.37,159.37,16
OI-02330,ORD-01076,P014,1,1899,1899,389.29,1509.71,934.31,934.31,24
OI-02331,ORD-01076,P038,1,599,599,56.91,542.09,264.01,264.01,19
OI-02332,ORD-01077,P004,1,4999,4999,1599.68,3399.32,4239.15,4239.15,42
OI-02333,ORD-01077,P040,2,1199,2398,191.84,2206.16,554.24,1108.48,38
OI-02334,ORD-01078,P035,1,1299,1299,311.76,987.24,804.73,804.73,31
OI-02335,ORD-01078,P030,1,849,849,212.25,636.75,513.43,513.43,31
OI-02336,ORD-01079,P026,1,549,549,123.53,425.47,332.01,332.01,31
OI-02337,ORD-01079,P025,2,2299,4598,1034.55,3563.45,1356.41,2712.82,62
OI-02338,ORD-01080,P014,2,1899,3798,759.6,3038.4,934.31,1868.62,48
OI-02339,ORD-01080,P011,1,1299,1299,467.64,831.36,982.04,982.04,42
OI-02340,ORD-01080,P017,1,1899,1899,322.83,1576.17,911.52,911.52,24
OI-02341,ORD-01081,P005,1,1299,1299,428.67,870.33,1109.35,1109.35,42
OI-02342,ORD-01081,P028,1,1299,1299,285.78,1013.22,823.89,823.89,31
OI-02343,ORD-01082,P019,1,1399,1399,286.79,1112.21,705.1,705.1,24
OI-02344,ORD-01082,P005,1,1299,1299,461.15,837.85,1109.35,1109.35,42
OI-02345,ORD-01083,P009,1,3499,3499,1119.68,2379.32,2519.28,2519.28,42
OI-02346,ORD-01083,P057,1,649,649,38.94,610.06,337.48,337.48,16
OI-02347,ORD-01084,P022,1,699,699,153.78,545.22,343.91,343.91,24
OI-02348,ORD-01084,P006,1,3499,3499,1224.65,2274.35,2582.26,2582.26,42
OI-02349,ORD-01085,P001,1,3499,3499,1347.12,2151.88,2904.17,2904.17,42
OI-02350,ORD-01085,P034,2,849,1698,432.99,1265.01,513.43,1026.86,62
OI-02351,ORD-01086,P017,1,1899,1899,360.81,1538.19,911.52,911.52,24
OI-02352,ORD-01086,P029,2,849,1698,373.56,1324.44,500.91,1001.82,62
OI-02353,ORD-01086,P010,1,2199,2199,747.66,1451.34,1622.86,1622.86,42
OI-02354,ORD-01087,P026,2,549,1098,263.52,834.48,332.01,664.02,62
OI-02355,ORD-01087,P005,2,1299,2598,831.36,1766.64,1109.35,2218.7,84
OI-02356,ORD-01088,P028,1,1299,1299,292.28,1006.72,823.89,823.89,31
OI-02357,ORD-01088,P001,1,3499,3499,1207.16,2291.84,2904.17,2904.17,42
OI-02358,ORD-01089,P020,1,1899,1899,341.82,1557.18,979.88,979.88,24
OI-02359,ORD-01089,P007,1,2199,2199,703.68,1495.32,1662.44,1662.44,42
OI-02360,ORD-01090,P006,1,3499,3499,1224.65,2274.35,2582.26,2582.26,42
OI-02361,ORD-01090,P022,1,699,699,153.78,545.22,343.91,343.91,24
OI-02362,ORD-01091,P019,1,1399,1399,328.76,1070.24,705.1,705.1,24
OI-02363,ORD-01091,P032,2,549,1098,301.95,796.05,348.2,696.4,62
OI-02364,ORD-01092,P009,1,3499,3499,1259.64,2239.36,2519.28,2519.28,42
OI-02365,ORD-01092,P005,1,1299,1299,428.67,870.33,1109.35,1109.35,42
OI-02366,ORD-01092,P037,1,349,349,24.43,324.57,150.07,150.07,19
OI-02367,ORD-01093,P003,1,4999,4999,1599.68,3399.32,4209.16,4209.16,42
OI-02368,ORD-01093,P015,1,1399,1399,251.82,1147.18,705.1,705.1,24
OI-02369,ORD-01094,P021,1,999,999,194.81,804.19,479.52,479.52,24
OI-02370,ORD-01094,P050,1,649,649,61.66,587.34,345.92,345.92,16
OI-02371,ORD-01095,P020,1,1899,1899,379.8,1519.2,979.88,979.88,24
OI-02372,ORD-01095,P035,2,1299,2598,571.56,2026.44,804.73,1609.46,62
OI-02373,ORD-01096,P002,1,2199,2199,747.66,1451.34,1838.36,1838.36,42
OI-02374,ORD-01096,P007,1,2199,2199,703.68,1495.32,1662.44,1662.44,42
OI-02375,ORD-01097,P038,1,599,599,62.9,536.1,264.01,264.01,19
OI-02376,ORD-01097,P015,1,1399,1399,342.75,1056.25,705.1,705.1,24
OI-02377,ORD-01098,P052,1,199,199,7.96,191.04,111.24,111.24,16
OI-02378,ORD-01098,P005,1,1299,1299,415.68,883.32,1109.35,1109.35,42
OI-02379,ORD-01098,P028,1,1299,1299,272.79,1026.21,823.89,823.89,31
OI-02380,ORD-01099,P044,2,1199,2398,143.88,2254.12,554.24,1108.48,38
OI-02381,ORD-01099,P034,1,849,849,203.76,645.24,513.43,513.43,31
OI-02382,ORD-01100,P008,1,3499,3499,1347.12,2151.88,2708.23,2708.23,42
OI-02383,ORD-01100,P049,1,649,649,61.66,587.34,337.48,337.48,16
OI-02384,ORD-01101,P043,1,1199,1199,83.93,1115.07,541.35,541.35,19
OI-02385,ORD-01101,P026,1,549,549,126.27,422.73,332.01,332.01,31
OI-02386,ORD-01102,P036,1,1299,1299,298.77,1000.23,823.89,823.89,31
OI-02387,ORD-01102,P019,1,1399,1399,237.83,1161.17,705.1,705.1,24
OI-02388,ORD-01103,P025,1,2299,2299,609.24,1689.76,1356.41,1356.41,31
OI-02389,ORD-01103,P042,1,899,899,76.42,822.58,396.23,396.23,19
OI-02390,ORD-01104,P031,1,2299,2299,528.77,1770.23,1424.23,1424.23,31
OI-02391,ORD-01104,P040,1,1199,1199,83.93,1115.07,554.24,554.24,19
OI-02392,ORD-01104,P048,1,1199,1199,131.89,1067.11,554.24,554.24,19
OI-02393,ORD-01105,P057,1,649,649,19.47,629.53,337.48,337.48,16
OI-02394,ORD-01105,P013,1,999,999,209.79,789.21,479.52,479.52,24
OI-02395,ORD-01106,P003,1,4999,4999,1924.62,3074.38,4209.16,4209.16,42
OI-02396,ORD-01106,P028,1,1299,1299,292.28,1006.72,823.89,823.89,31
OI-02397,ORD-01107,P025,2,2299,4598,1149.5,3448.5,1356.41,2712.82,62
OI-02398,ORD-01107,P001,1,3499,3499,1084.69,2414.31,2904.17,2904.17,42
OI-02399,ORD-01108,P032,2,549,1098,219.6,878.4,348.2,696.4,62
OI-02400,ORD-01108,P031,2,2299,4598,1011.56,3586.44,1424.23,2848.46,62
OI-02401,ORD-01109,P023,1,999,999,214.78,784.22,503.5,503.5,24
OI-02402,ORD-01109,P019,1,1399,1399,314.78,1084.22,705.1,705.1,24
OI-02403,ORD-01110,P014,1,1899,1899,360.81,1538.19,934.31,934.31,24
OI-02404,ORD-01110,P007,1,2199,2199,681.69,1517.31,1662.44,1662.44,42
OI-02405,ORD-01110,P049,1,649,649,45.43,603.57,337.48,337.48,16
OI-02406,ORD-01111,P010,1,2199,2199,681.69,1517.31,1622.86,1622.86,42
OI-02407,ORD-01111,P029,1,849,849,178.29,670.71,500.91,500.91,31
OI-02408,ORD-01112,P043,1,1199,1199,107.91,1091.09,541.35,541.35,19
OI-02409,ORD-01112,P010,2,2199,4398,1539.3,2858.7,1622.86,3245.72,84
OI-02410,ORD-01113,P003,2,4999,9998,3299.34,6698.66,4209.16,8418.32,84
OI-02411,ORD-01113,P038,1,599,599,65.89,533.11,264.01,264.01,19
OI-02412,ORD-01114,P047,2,349,698,59.33,638.67,157.57,315.14,38
OI-02413,ORD-01114,P005,1,1299,1299,448.16,850.84,1109.35,1109.35,42
OI-02414,ORD-01115,P001,1,3499,3499,1154.67,2344.33,2904.17,2904.17,42
OI-02415,ORD-01115,P008,1,3499,3499,1119.68,2379.32,2708.23,2708.23,42
OI-02416,ORD-01116,P031,2,2299,4598,965.58,3632.42,1424.23,2848.46,62
OI-02417,ORD-01116,P005,1,1299,1299,402.69,896.31,1109.35,1109.35,42
OI-02418,ORD-01116,P059,1,449,449,13.47,435.53,245.15,245.15,16
OI-02419,ORD-01117,P045,1,599,599,50.92,548.08,257.57,257.57,19
OI-02420,ORD-01117,P020,2,1899,3798,854.55,2943.45,979.88,1959.76,48
OI-02421,ORD-01118,P018,1,1899,1899,379.8,1519.2,934.31,934.31,24
OI-02422,ORD-01118,P008,1,3499,3499,1154.67,2344.33,2708.23,2708.23,42
OI-02423,ORD-01119,P053,1,299,299,23.92,275.08,155.48,155.48,16
OI-02424,ORD-01119,P003,1,4999,4999,1799.64,3199.36,4209.16,4209.16,42
OI-02425,ORD-01120,P011,1,1299,1299,435.17,863.83,982.04,982.04,42
OI-02426,ORD-01120,P004,1,4999,4999,1824.64,3174.36,4239.15,4239.15,42
OI-02427,ORD-01121,P024,2,999,1998,359.64,1638.36,515.48,1030.96,48
OI-02428,ORD-01121,P060,1,649,649,32.45,616.55,362.79,362.79,16
OI-02429,ORD-01122,P052,1,199,199,5.97,193.03,111.24,111.24,16
OI-02430,ORD-01122,P037,2,349,698,69.8,628.2,150.07,300.14,38
OI-02431,ORD-01122,P014,1,1899,1899,341.82,1557.18,934.31,934.31,24
OI-02432,ORD-01123,P024,1,999,999,244.75,754.25,515.48,515.48,24
OI-02433,ORD-01123,P056,1,449,449,24.7,424.3,250.99,250.99,16
OI-02434,ORD-01124,P008,1,3499,3499,1084.69,2414.31,2708.23,2708.23,42
OI-02435,ORD-01124,P051,1,449,449,26.94,422.06,245.15,245.15,16
OI-02436,ORD-01125,P006,1,3499,3499,1084.69,2414.31,2582.26,2582.26,42
OI-02437,ORD-01125,P010,1,2199,2199,681.69,1517.31,1622.86,1622.86,42
OI-02438,ORD-01126,P001,1,3499,3499,1242.15,2256.85,2904.17,2904.17,42
OI-02439,ORD-01126,P018,1,1899,1899,427.28,1471.72,934.31,934.31,24
OI-02440,ORD-01127,P012,1,1299,1299,467.64,831.36,1005.43,1005.43,42
OI-02441,ORD-01127,P021,1,999,999,209.79,789.21,479.52,479.52,24
OI-02442,ORD-01128,P009,1,3499,3499,1154.67,2344.33,2519.28,2519.28,42
OI-02443,ORD-01128,P033,1,2299,2299,551.76,1747.24,1356.41,1356.41,31
OI-02444,ORD-01128,P001,1,3499,3499,1119.68,2379.32,2904.17,2904.17,42
OI-02445,ORD-01129,P012,1,1299,1299,487.13,811.87,1005.43,1005.43,42
OI-02446,ORD-01129,P026,1,549,549,134.5,414.5,332.01,332.01,31
OI-02447,ORD-01130,P027,1,849,849,178.29,670.71,525.96,525.96,31
OI-02448,ORD-01130,P019,1,1399,1399,279.8,1119.2,705.1,705.1,24
OI-02449,ORD-01131,P010,1,2199,2199,703.68,1495.32,1622.86,1622.86,42
OI-02450,ORD-01131,P031,1,2299,2299,459.8,1839.2,1424.23,1424.23,31
OI-02451,ORD-01132,P004,1,4999,4999,1824.64,3174.36,4239.15,4239.15,42
OI-02452,ORD-01132,P036,1,1299,1299,318.25,980.75,823.89,823.89,31
OI-02453,ORD-01133,P042,2,899,1798,107.88,1690.12,396.23,792.46,38
OI-02454,ORD-01133,P033,1,2299,2299,574.75,1724.25,1356.41,1356.41,31
OI-02455,ORD-01134,P003,1,4999,4999,1699.66,3299.34,4209.16,4209.16,42
OI-02456,ORD-01134,P023,1,999,999,189.81,809.19,503.5,503.5,24
OI-02457,ORD-01134,P005,1,1299,1299,402.69,896.31,1109.35,1109.35,42
OI-02458,ORD-01135,P044,1,1199,1199,161.87,1037.13,554.24,554.24,19
OI-02459,ORD-01135,P038,1,599,599,62.9,536.1,264.01,264.01,19
OI-02460,ORD-01136,P022,1,699,699,125.82,573.18,343.91,343.91,24
OI-02461,ORD-01136,P050,1,649,649,25.96,623.04,345.92,345.92,16
OI-02462,ORD-01137,P040,1,1199,1199,83.93,1115.07,554.24,554.24,19
OI-02463,ORD-01137,P035,1,1299,1299,272.79,1026.21,804.73,804.73,31
OI-02464,ORD-01138,P034,1,849,849,208,641,513.43,513.43,31
OI-02465,ORD-01138,P005,1,1299,1299,448.16,850.84,1109.35,1109.35,42
OI-02466,ORD-01139,P004,1,4999,4999,1699.66,3299.34,4239.15,4239.15,42
OI-02467,ORD-01139,P057,1,649,649,45.43,603.57,337.48,337.48,16
OI-02468,ORD-01140,P002,1,2199,2199,681.69,1517.31,1838.36,1838.36,42
OI-02469,ORD-01140,P005,1,1299,1299,441.66,857.34,1109.35,1109.35,42
OI-02470,ORD-01140,P022,1,699,699,125.82,573.18,343.91,343.91,24
OI-02471,ORD-01141,P008,1,3499,3499,1312.13,2186.87,2708.23,2708.23,42
OI-02472,ORD-01141,P035,1,1299,1299,357.23,941.77,804.73,804.73,31
OI-02473,ORD-01142,P024,2,999,1998,399.6,1598.4,515.48,1030.96,48
OI-02474,ORD-01142,P001,1,3499,3499,1084.69,2414.31,2904.17,2904.17,42
OI-02475,ORD-01143,P016,1,1399,1399,279.8,1119.2,721.88,721.88,24
OI-02476,ORD-01143,P015,1,1399,1399,293.79,1105.21,705.1,705.1,24
OI-02477,ORD-01144,P049,1,649,649,68.15,580.85,337.48,337.48,16
OI-02478,ORD-01144,P016,1,1399,1399,342.75,1056.25,721.88,721.88,24
OI-02479,ORD-01145,P028,1,1299,1299,311.76,987.24,823.89,823.89,31
OI-02480,ORD-01145,P043,1,1199,1199,119.9,1079.1,541.35,541.35,19
OI-02481,ORD-01146,P041,1,899,899,89.9,809.1,386.57,386.57,19
OI-02482,ORD-01146,P036,1,1299,1299,298.77,1000.23,823.89,823.89,31
OI-02483,ORD-01146,P032,2,549,1098,219.6,878.4,348.2,696.4,62
OI-02484,ORD-01147,P034,1,849,849,233.48,615.52,513.43,513.43,31
OI-02485,ORD-01147,P010,1,2199,2199,802.64,1396.36,1622.86,1622.86,42
OI-02486,ORD-01148,P009,1,3499,3499,1189.66,2309.34,2519.28,2519.28,42
OI-02487,ORD-01148,P037,1,349,349,20.94,328.06,150.07,150.07,19
OI-02488,ORD-01149,P003,1,4999,4999,1799.64,3199.36,4209.16,4209.16,42
OI-02489,ORD-01149,P025,1,2299,2299,574.75,1724.25,1356.41,1356.41,31
OI-02490,ORD-01150,P011,1,1299,1299,435.17,863.83,982.04,982.04,42
OI-02491,ORD-01150,P008,1,3499,3499,1312.13,2186.87,2708.23,2708.23,42
OI-02492,ORD-01151,P043,1,1199,1199,83.93,1115.07,541.35,541.35,19
OI-02493,ORD-01151,P008,1,3499,3499,1224.65,2274.35,2708.23,2708.23,42
OI-02494,ORD-01152,P036,2,1299,2598,623.52,1974.48,823.89,1647.78,62
OI-02495,ORD-01152,P027,2,849,1698,339.6,1358.4,525.96,1051.92,62
OI-02496,ORD-01152,P010,1,2199,2199,769.65,1429.35,1622.86,1622.86,42
OI-02497,ORD-01153,P060,1,649,649,32.45,616.55,362.79,362.79,16
OI-02498,ORD-01153,P004,1,4999,4999,1699.66,3299.34,4239.15,4239.15,42
OI-02499,ORD-01154,P053,1,299,299,8.97,290.03,155.48,155.48,16
OI-02500,ORD-01154,P024,2,999,1998,419.58,1578.42,515.48,1030.96,48
OI-02501,ORD-01155,P037,1,349,349,36.65,312.35,150.07,150.07,19
OI-02502,ORD-01155,P026,1,549,549,145.49,403.51,332.01,332.01,31
OI-02503,ORD-01156,P006,1,3499,3499,1084.69,2414.31,2582.26,2582.26,42
OI-02504,ORD-01156,P010,1,2199,2199,725.67,1473.33,1622.86,1622.86,42
OI-02505,ORD-01157,P008,1,3499,3499,1084.69,2414.31,2708.23,2708.23,42
OI-02506,ORD-01157,P030,2,849,1698,373.56,1324.44,513.43,1026.86,62
OI-02507,ORD-01158,P055,1,449,449,47.15,401.85,245.15,245.15,16
OI-02508,ORD-01158,P037,1,349,349,40.14,308.86,150.07,150.07,19
OI-02509,ORD-01158,P010,1,2199,2199,780.65,1418.35,1622.86,1622.86,42
OI-02510,ORD-01159,P005,1,1299,1299,428.67,870.33,1109.35,1109.35,42
OI-02511,ORD-01159,P039,1,1199,1199,119.9,1079.1,541.35,541.35,19
OI-02512,ORD-01160,P049,1,649,649,51.92,597.08,337.48,337.48,16
OI-02513,ORD-01160,P040,1,1199,1199,119.9,1079.1,554.24,554.24,19
OI-02514,ORD-01161,P005,1,1299,1299,461.15,837.85,1109.35,1109.35,42
OI-02515,ORD-01161,P024,1,999,999,214.78,784.22,515.48,515.48,24
OI-02516,ORD-01162,P029,1,849,849,195.27,653.73,500.91,500.91,31
OI-02517,ORD-01162,P032,1,549,549,126.27,422.73,348.2,348.2,31
OI-02518,ORD-01163,P007,1,2199,2199,747.66,1451.34,1662.44,1662.44,42
OI-02519,ORD-01163,P041,1,899,899,80.91,818.09,386.57,386.57,19
OI-02520,ORD-01164,P009,1,3499,3499,1242.15,2256.85,2519.28,2519.28,42
OI-02521,ORD-01164,P036,1,1299,1299,357.23,941.77,823.89,823.89,31
OI-02522,ORD-01164,P047,1,349,349,33.16,315.84,157.57,157.57,19
OI-02523,ORD-01165,P017,1,1899,1899,379.8,1519.2,911.52,911.52,24
OI-02524,ORD-01165,P006,1,3499,3499,1189.66,2309.34,2582.26,2582.26,42
OI-02525,ORD-01166,P031,1,2299,2299,459.8,1839.2,1424.23,1424.23,31
OI-02526,ORD-01166,P044,1,1199,1199,131.89,1067.11,554.24,554.24,19
OI-02527,ORD-01167,P052,2,199,398,25.87,372.13,111.24,222.48,32
OI-02528,ORD-01167,P009,2,3499,6998,2344.33,4653.67,2519.28,5038.56,84
OI-02529,ORD-01168,P021,1,999,999,189.81,809.19,479.52,479.52,24
OI-02530,ORD-01168,P004,1,4999,4999,1699.66,3299.34,4239.15,4239.15,42
OI-02531,ORD-01169,P020,1,1899,1899,322.83,1576.17,979.88,979.88,24
OI-02532,ORD-01169,P004,1,4999,4999,1549.69,3449.31,4239.15,4239.15,42
OI-02533,ORD-01170,P019,1,1399,1399,272.81,1126.19,705.1,705.1,24
OI-02534,ORD-01170,P053,1,299,299,16.45,282.55,155.48,155.48,16
OI-02535,ORD-01170,P018,1,1899,1899,446.26,1452.74,934.31,934.31,24
OI-02536,ORD-01171,P003,1,4999,4999,1649.67,3349.33,4209.16,4209.16,42
OI-02537,ORD-01171,P005,1,1299,1299,467.64,831.36,1109.35,1109.35,42
OI-02538,ORD-01172,P003,1,4999,4999,1699.66,3299.34,4209.16,4209.16,42
OI-02539,ORD-01172,P028,1,1299,1299,298.77,1000.23,823.89,823.89,31
OI-02540,ORD-01173,P005,1,1299,1299,500.12,798.88,1109.35,1109.35,42
OI-02541,ORD-01173,P045,1,599,599,74.88,524.12,257.57,257.57,19
OI-02542,ORD-01174,P058,1,649,649,38.94,610.06,345.92,345.92,16
OI-02543,ORD-01174,P019,1,1399,1399,265.81,1133.19,705.1,705.1,24
OI-02544,ORD-01175,P003,1,4999,4999,1699.66,3299.34,4209.16,4209.16,42
OI-02545,ORD-01175,P001,1,3499,3499,1189.66,2309.34,2904.17,2904.17,42
OI-02546,ORD-01176,P009,1,3499,3499,1347.12,2151.88,2519.28,2519.28,42
OI-02547,ORD-01176,P037,1,349,349,36.65,312.35,150.07,150.07,19
OI-02548,ORD-01176,P019,1,1399,1399,286.79,1112.21,705.1,705.1,24
OI-02549,ORD-01177,P060,1,649,649,38.94,610.06,362.79,362.79,16
OI-02550,ORD-01177,P052,2,199,398,15.92,382.08,111.24,222.48,32
OI-02551,ORD-01178,P016,1,1399,1399,307.78,1091.22,721.88,721.88,24
OI-02552,ORD-01178,P025,1,2299,2299,505.78,1793.22,1356.41,1356.41,31
OI-02553,ORD-01179,P010,1,2199,2199,824.63,1374.37,1622.86,1622.86,42
OI-02554,ORD-01179,P026,1,549,549,145.49,403.51,332.01,332.01,31
OI-02555,ORD-01180,P032,1,549,549,115.29,433.71,348.2,348.2,31
OI-02556,ORD-01180,P056,1,449,449,13.47,435.53,250.99,250.99,16
OI-02557,ORD-01181,P058,1,649,649,38.94,610.06,345.92,345.92,16
OI-02558,ORD-01181,P059,1,449,449,31.43,417.57,245.15,245.15,16
OI-02559,ORD-01182,P039,1,1199,1199,161.87,1037.13,541.35,541.35,19
OI-02560,ORD-01182,P021,1,999,999,224.78,774.22,479.52,479.52,24
OI-02561,ORD-01182,P051,2,449,898,67.35,830.65,245.15,490.3,32
OI-02562,ORD-01183,P053,1,299,299,8.97,290.03,155.48,155.48,16
OI-02563,ORD-01183,P059,1,449,449,22.45,426.55,245.15,245.15,16
OI-02564,ORD-01184,P032,1,549,549,131.76,417.24,348.2,348.2,31
OI-02565,ORD-01184,P008,1,3499,3499,1259.64,2239.36,2708.23,2708.23,42
OI-02566,ORD-01185,P007,2,2199,4398,1649.25,2748.75,1662.44,3324.88,84
OI-02567,ORD-01185,P045,1,599,599,80.87,518.13,257.57,257.57,19
OI-02568,ORD-01186,P031,1,2299,2299,551.76,1747.24,1424.23,1424.23,31
OI-02569,ORD-01186,P035,2,1299,2598,545.58,2052.42,804.73,1609.46,62
OI-02570,ORD-01187,P006,1,3499,3499,1259.64,2239.36,2582.26,2582.26,42
OI-02571,ORD-01187,P033,1,2299,2299,574.75,1724.25,1356.41,1356.41,31
OI-02572,ORD-01188,P006,1,3499,3499,1347.12,2151.88,2582.26,2582.26,42
OI-02573,ORD-01188,P031,1,2299,2299,563.25,1735.75,1424.23,1424.23,31
OI-02574,ORD-01188,P006,1,3499,3499,1277.14,2221.86,2582.26,2582.26,42
OI-02575,ORD-01189,P024,1,999,999,209.79,789.21,515.48,515.48,24
OI-02576,ORD-01189,P007,1,2199,2199,747.66,1451.34,1662.44,1662.44,42
OI-02577,ORD-01190,P026,1,549,549,126.27,422.73,332.01,332.01,31
OI-02578,ORD-01190,P001,2,3499,6998,2169.38,4828.62,2904.17,5808.34,84
OI-02579,ORD-01191,P040,2,1199,2398,323.73,2074.27,554.24,1108.48,38
OI-02580,ORD-01191,P020,2,1899,3798,778.59,3019.41,979.88,1959.76,48
OI-02581,ORD-01192,P047,1,349,349,31.41,317.59,157.57,157.57,19
OI-02582,ORD-01192,P015,1,1399,1399,237.83,1161.17,705.1,705.1,24
OI-02583,ORD-01193,P058,2,649,1298,51.92,1246.08,345.92,691.84,32
OI-02584,ORD-01193,P022,1,699,699,132.81,566.19,343.91,343.91,24
OI-02585,ORD-01194,P024,1,999,999,244.75,754.25,515.48,515.48,24
OI-02586,ORD-01194,P032,2,549,1098,269.01,828.99,348.2,696.4,62
OI-02587,ORD-01194,P039,1,1199,1199,125.9,1073.1,541.35,541.35,19
OI-02588,ORD-01195,P005,1,1299,1299,402.69,896.31,1109.35,1109.35,42
OI-02589,ORD-01195,P018,1,1899,1899,417.78,1481.22,934.31,934.31,24
OI-02590,ORD-01196,P006,2,3499,6998,2554.27,4443.73,2582.26,5164.52,84
OI-02591,ORD-01196,P020,2,1899,3798,892.53,2905.47,979.88,1959.76,48
OI-02592,ORD-01197,P055,24,449,10776,323.28,10452.72,245.15,5883.6,384
OI-02593,ORD-01197,P014,1,1899,1899,322.83,1576.17,934.31,934.31,24
OI-02594,ORD-01198,P047,1,349,349,31.41,317.59,157.57,157.57,19
OI-02595,ORD-01198,P036,2,1299,2598,519.6,2078.4,823.89,1647.78,62
OI-02596,ORD-01199,P006,1,3499,3499,1347.12,2151.88,2582.26,2582.26,42
OI-02597,ORD-01199,P055,1,449,449,33.68,415.32,245.15,245.15,16
OI-02598,ORD-01200,P020,1,1899,1899,322.83,1576.17,979.88,979.88,24
OI-02599,ORD-01200,P021,1,999,999,219.78,779.22,479.52,479.52,24
OI-02600,ORD-01200,P055,1,449,449,35.92,413.08,245.15,245.15,16
